datetime,city,state,country,shape,duration,summary,posted,latitude,longitude
4/17/2020 22:00,Cokato,MN,us,Light,45 minutes,White lights all in a single line. SW to NE. toward the end they were side by side and staggered. ((Starlink satellites?)),6/25/2020,45.08,-94.1901
4/17/2020 22:00,Park Rapids,MN,us,Light,15 minutes,"Star like in straight line close together moving W to NE, ((Starlink satellites?))",6/25/2020,46.9221,-95.0616
4/17/2020 21:50,Timber,OR,us,Light,15 minutes,Tons of lights flying in from Oregon Coast. ((Starlink satellites?)),6/25/2020,45.7202,-123.2963
4/17/2020 21:45,Brownsville,OR,us,Triangle,2 minutes,"Large Triangular Craft seen over Brownsville Oregon in night sky on April 17, 2020. ((Starlink satellites?))",6/25/2020,43.6949,-91.2729
4/17/2020 21:45,Yelm,WA,us,Light,10 minutes,Long string of lights. ((Starlink satellites?)),6/25/2020,46.9432,-122.6088
4/17/2020 21:45,Keswick,ON,us,Diamond,15 minutes,"Friday, april 17th, 2020 at 9:45 pm in Keswick, Ontario. ((Starlink satellites?))",6/25/2020,44.2427,-79.4765
4/17/2020 21:30,Salem,OR,us,Light,30 minutes,"50+ lights perfect spaced flying over our heads, about 20min in the lights were coming in a formation. ((Starlink satellites?))",6/25/2020,44.939,-123.0393
4/17/2020 21:30,Riverton,WY,us,Circle,15 minutes,"Thirty-eight bright white lights headind ENE, were spotted over Riverton, Wyo, and Casper, Wyo. ((Starlink satellites?))",6/25/2020,43.0246,-108.3921
4/17/2020 21:30,Medford,OR,us,Light,30 minutes,About 40 star-like lights traveling in a fixed trajectory. ((Starlink satellites?)),6/25/2020,42.3265,-122.8722
4/17/2020 21:30,Tumwater,WA,us,Formation,15-20 minutes,A line of Oval/ Pill shaped UFOâ€™s Heading North East from South ((Starlink satellites?)),6/25/2020,46.9854,-122.9117
4/17/2020 21:30,Baldwin,MI,us,Light,45 minutes,Lights moving northeast in the sky. ((Starlink satellites?)),6/25/2020,44.9651,-92.3672
4/17/2020 21:30,Mead,WA,us,Unknown,15 minutes,30 satellite like objects flew over house in under 15 minutes. ((Starlink satellites?)),6/25/2020,44.8142,-90.74
4/17/2020 21:30,Kennewick,WA,us,Oval,10 minutes,Hey did you guys hear about strange white lights moving in formation? ((Starlink satellites?)),6/25/2020,46.2026,-119.117
4/17/2020 21:30,Denver,CO,us,Sphere,10-May,Saw what I thought was a satellite ((Starlink satellites?)),6/25/2020,,
4/17/2020 21:26,Zagreb (Croatia),,us,Circle,10 minutes,"We saw 30 circle moving on sky, it was lasting 10 minutes, one by one was going. ((Starlink satellites?))",6/25/2020,,
4/17/2020 21:15,Random Lake,WI,us,Other,25 minutes,Satellites passing in similar tragectories for 35 minutes. ((Starlink satellites?)),6/25/2020,43.5501,-87.9629
4/17/2020 21:15,Manteno,IL,us,Triangle,1 minute,There were three aircraft flying extremely fast going north without any lights and they made no sound.,5/1/2020,41.2501,-87.8383
4/17/2020 21:15,,CO,us,Formation,30 minutes,I saw starlink a month ago and they were all in the straight line and these were very un uniformed three or four right next to each oth,5/1/2020,,
4/17/2020 21:15,Manteno,IL,us,Triangle,1 minute,"Last night around 9:15 my wife and I were sitting in our backyard when my wife thought she saw a shooting star, I turned to look but wh",5/15/2020,41.2501,-87.8383
4/17/2020 21:15,Rapid City,SD,us,Circle,15 minutes,"50 spaced lights,going sw to be at speeds similar to known space lab,etc. Could see 8-10 at a time.",5/1/2020,44.083,-103.2245
4/17/2020 21:07,Edgar,MT,us,Light,1 minute,Small point of light that accelerated at incredible speed,6/25/2020,45.4666,-108.8511
4/17/2020 21:00,North Bend,WA,us,Unknown,1 hour,60 ufos in a convoy. ((Starlink satellites?)),6/25/2020,47.4962,-121.7861
4/17/2020 21:00,Bailey,CO,us,Light,15:00,Faint lights high fast moving spaced evenly in night sky no blinking light or sound.. ((Starlink satellites)),5/1/2020,,
4/17/2020 21:00,Paonia,CO,us,Light,30 minutes,Lights in the sky moving in all directions,6/25/2020,38.867,-107.5978
4/17/2020 21:00,Salt Lake City,UT,us,Light,42 minutes,20-30 lights moving in a north northeast direction at extreme speeds. ((Starlink satellites?)),6/25/2020,40.7585,-111.8881
4/17/2020 21:00,Shoshoni,WY,us,Light,10-15 minutes,I observed a few small solid white lights that looked like stars but they were moving across the sky. ((Starlink satellites?)),6/25/2020,43.2356,-108.1105
4/17/2020 21:00,San Diego,CA,us,,>30 minutes,"I observed something Friday, April 17, that may be related to what you reported about on â€œCoast to Coastâ€ the next night regarding five",6/25/2020,32.715,-117.1625
4/17/2020 21:00,Las Vegas,NV,us,Circle,20 minutes,39 orbs dropping out of cloud one after another over north west Las Vegas. ((Starlink satellites)),5/15/2020,36.1691,-115.1406
4/17/2020 20:35,Chicago,IL,us,Light,4 minutes,Series of 12 white lines in linear order traveling NE through Chicago. not perfect line but path. ((Starlink satellites?)),6/25/2020,41.8832,-87.6324
4/17/2020 20:30,Zarqa,,us,Sphere,0:05:00,"Large hovering UFO Craft seen twice in Zarqa, Jordan",9/4/2020,32.0208,36.0957
4/17/2020 20:20,Grand Prairie,TX,us,Fireball,15 seconds,Around 8:20pm Central standard time i witnessed a orange glowing ball in the distant sky falling at a rapid speed heading in the Southe,6/25/2020,32.7455,-97.0035
4/17/2020 20:15,Mount Pleasant,SC,us,Light,3 minutes,"3 solid red lights, not blinking, slow moving, &quot;V&quot; formation, disappeared up",6/25/2020,32.7904,-79.8765
4/17/2020 20:05,Sheridan,WY,us,Sphere,15 minutes,Staggered line of objects in the sky over Northern Wyoming. ((Starlink satellites?)),6/25/2020,44.7954,-106.9559
4/17/2020 20:00,Mount Holly,NC,us,Fireball,1 minute,Large Fireballs appeared orniting each other before moving rapidly out of sight,6/25/2020,39.9954,-74.7865
4/17/2020 20:00,Phoenix,AZ,us,Light,15 minutes,They seemed to be on a mission. ((Starlink satellites?)),6/25/2020,33.4482,-112.0726
4/17/2020 20:00,Gresham,OR,us,Light,5 minutes,Two orbs above gresham move soth to north.,6/25/2020,45.4967,-122.4276
4/17/2020 20:00,Washougal,WA,us,Light,30-45 minutes,"When we thought we saw the space station fly by, subsequently 25 plus lights flew by all train. ((Starlink satellites))",5/15/2020,45.5785,-122.3558
4/17/2020 20:00,Peoria,AZ,us,Light,15 minutes,String of at least 48 star-like lights traveling across the sky from the southeast to the northwest. ((Starlink satellites?)),6/25/2020,33.5751,-112.2373
4/17/2020 20:00,Cottonwood,AZ,us,Circle,10 minutes,Multiple orbs crossing sky at the same speed never passing one another. ((Starlink satellites?)),6/25/2020,34.7454,-112.0262
4/17/2020 20:00,Prescott,AZ,us,Circle,30 minutes,"Procession of white round objects, lasting about 30 min. moving at uniform speed without sound. ((Starlink satellites?))",6/25/2020,34.5419,-112.4687
4/17/2020 20:00,Litchfield Park,AZ,us,Light,1 hour,Fleet of moving stars. ((Starlink satellites?)),6/25/2020,33.4933,-112.3595
4/17/2020 19:45,Phoenix,AZ,us,Light,~20 minutes,39 light objects crossing sky from west to northeast. ((Starlink satellites??)),5/1/2020,33.4482,-112.0726
4/17/2020 19:20,Franklin,TN,us,Light,3 minutes,Exited sun glint off of a satellite.,6/25/2020,,
4/17/2020 18:45,Helotes,TX,us,,,MADAR Node 158,6/25/2020,29.5766,-98.6898
4/17/2020 12:04,Walla Walla,WA,us,,,MADAR Node 130,6/25/2020,46.0656,-118.3336
4/17/2020 11:00,Sweet Home,OR,us,Light,30 minutes +,We noticed that what looked like satellites. ((Starlink satellites?)),6/25/2020,44.4017,-122.706
4/17/2020 11:00,Gig Harbor,WA,us,Other,10 minutes,"High Altitude balloon at 50,000 feet MSL. ((NUFORC Note: Possibly a high-altitude, helium-filled research balloon?? PD))",6/25/2020,47.3351,-122.5828
4/17/2020 10:15,Roscommon,MI,us,Circle,30 minutes,Multiple clear solid lights moving steady and fast mainly west to East. ((Starlink satellites?)),6/25/2020,44.4943,-84.5946
4/17/2020 9:35,Mancelona,MI,us,Light,<1 hour,My oldest daughter (17) noticed some &quot;planes flying&quot; really fast. ((Starlink satellites?)),6/25/2020,44.9024,-85.0604
4/17/2020 9:35,Winston,OR,us,Formation,25 minutes,"Objects in formation from S to N, atleast 45 that were counted & some on poor cell video. ((Starlink satellites?))",6/25/2020,,
4/17/2020 9:35,Winston,OR,us,Formation,25 minutes,"Objects in formation from S to N, atleast 45 that were counted. ((Starlink satellites?))",6/25/2020,,
4/17/2020 9:10,Pocatello,ID,us,Circle,15,"several lights in a line, following the others. Heading North East. ((Starlink satellites?))",6/25/2020,42.8665,-112.4435
4/17/2020 8:00,Napa,CA,us,Unknown,15 minutes,a moving star looked like a satellite except there were others following there were 30 total. ((Starlink satellites?)),6/25/2020,38.2972,-122.2894
4/17/2020 4:20,Kensington,CA,us,Formation,1 minute,Single file line of close-together evenly-spaced bright blue balls of lights moving smoothly across sky (W to E) & fading into horizon.,6/25/2020,,
4/16/2020 23:00,Lawton,OK,us,Light,15 minutes,Saw 18 bright small lights following each other in a line. ((Starlink satellites)),5/15/2020,34.6064,-98.3968
4/16/2020 22:55,Tome,NM,us,,still going on,Continuous flickering light appears to be slowly moving.,5/15/2020,34.7406,-106.7298
4/16/2020 22:40,Broken Arrow,OK,us,Circle,10 minutes,White light circular in shape changed to orange over Creek Turnpike.,6/25/2020,36.0524,-95.7908
4/16/2020 22:30,Mississauga (Canada),ON,us,Oval,30 minutes,"large craft with very bright lights, Mississauga, Ontario.",5/1/2020,,
4/16/2020 22:30,Lowell,OR,us,Unknown,1 hour,Reports came over emergency dispatch radio of upwards of 100 UFOs. ((Starlink satellites?)),6/25/2020,42.6454,-71.3074
4/16/2020 22:13,Pontiac,MI,us,Circle,22:29,"seen 7 what looked like stars but lit up brightly into triangle & dim out , also 1 big circle & sm circle that lit up when strobed",6/25/2020,,
4/16/2020 22:10,Libby,MT,us,Light,10 minutes,String of lights over Northwest Montana. ((Starlink satellites)),5/15/2020,48.3883,-115.5558
4/16/2020 22:05,Sandy,UT,us,Light,30 minutes,tons of lights flying across sky in Utah. ((Starlink satellites?)),6/25/2020,40.5697,-111.8973
4/16/2020 22:00,Nampa,ID,us,Light,15 minutes,I looked up at the sky see the stars and suddenly I thought I was dizzy ((Starlink satellites)),5/15/2020,43.5853,-116.5736
4/16/2020 22:00,Greenwood Village,AR,us,Light,5 minute,Many people in Ar River Valley reporting as many as 50 lights flying extremely high altitude ((Starlink satellites?)),6/25/2020,39.6169,-104.9505
4/16/2020 22:00,West Deptford Township,NJ,us,Circle,~45 minutes,"Immensely bright light hovering in West Deptford, New Jerseyâ€™ ((NUFORC Note: Venus. PD))",6/25/2020,39.8423,-75.197
4/16/2020 22:00,Redding,CA,us,Unknown,30 minutes,300 plus ships in a sequential formation over California. ((Starlink satellites?)),6/25/2020,40.5746,-122.3811
4/16/2020 22:00,St. Louis,MO,us,Changing,25+ minutes,"Light. Remained in one location, fading in and out.",6/25/2020,,
4/16/2020 22:00,Eagle Creek,OR,us,Light,10 minutes,Observed 8 bright lights heading NE/E with one changing direction. ((Starlink satellites?)),6/25/2020,,
4/16/2020 21:50,Holyoke,MN,us,Light,40 minutes or more,Many lights traveling in linear motion at a fast pace. No sound. Grouped together. ((Starlink satellites?)),6/25/2020,42.2018,-72.6219
4/16/2020 21:50,Muskogee,OK,us,Circle,10 minutes,I noticed a solid l ight and then another solid light then another. ((Starlink satellites?)),6/25/2020,35.7479,-95.3694
4/16/2020 21:40,Reno,NV,us,Fireball,5,Floating over Reno and using multiple colors. Clouds got in my way. It was pretty high but not moving.,5/15/2020,39.5269,-119.8133
4/16/2020 21:40,Leslie Township,AR,us,Light,10,24 Air craft in US air space. Spotted flying east over Searcy county Arkansas 4/16/2020 . ((Starlink satellites?)),6/25/2020,45.9762,-95.0842
4/16/2020 21:35,Inglewood,CA,us,Light,30 seconds,how ever i saw a few ligths no the sky at nigth with the neig ((Starlink satellites)),5/15/2020,33.9618,-118.3533
4/16/2020 21:35,Claremore,OK,us,Formation,10 minutes,Line of craft moving in formation from south to north perfect line spaced exactly. ((Starlink satellites?)),6/25/2020,36.314,-95.6166
4/16/2020 21:35,Budapest (Hungary),,us,Diamond,10 minutes,50 stars like object moving very fast in straight pattern following each other at low height. ((Starlink satellites?)),6/25/2020,,
4/16/2020 21:32,Gap Mills,WV,us,Light,9 minutes,While looking north I witnessed 3 dim starlike lights traveling from W to E in a triangular configuration. ((Starlink satellites?)),6/25/2020,37.5658,-80.3898
4/16/2020 21:31,Texarkana,TX,us,Unknown,8 minutes,Every 12-15 seconds there was another ufo that appeared in the sky around the same area. S((Starlink satellites?)),6/25/2020,33.4422,-94.0641
4/16/2020 21:31,Texarkana,TX,us,Unknown,8 minutes,Every 12-15 seconds there was another ufo that appeared in the sky around the same area. ((Starlink satellites?)),6/25/2020,33.4422,-94.0641
4/16/2020 21:30,Oscoda,MI,us,Circle,3 minutes,"Out with dog..looked up and around clear sky.looked southwest, say light and continue to watch it go northeast no sound, no blinking li",6/25/2020,44.4214,-83.332
4/16/2020 21:30,Strongsville,OH,us,Changing,1 hour,Bright moving light in the sky,6/25/2020,41.3143,-81.8352
4/16/2020 21:30,Fridley,MN,us,Light,10 minutes,We saw 23 lights flying north east about 10 seconds apart each one. Different trajectory then Starlink. ((Starlink satellites?)),6/25/2020,45.0861,-93.2584
4/16/2020 21:30,Sachse,TX,us,Light,30 minutes,26 star like objects separated by 20 degrees passing eact north east. ((Starlink satellites?)),6/25/2020,32.9733,-96.5906
4/16/2020 21:25,Brady,TX,us,Light,15 minutes,Continuous line of 4 satellite-like objects moving steadily and evenly-spaced across the sky W of us heading N. ((Starlink satellites)),6/25/2020,31.1348,-99.3349
4/16/2020 21:20,Roseville,MN,us,Light,21 minutes,Lights traveling at high speeds across the sky. Looked like stars. ((Starlink satellites?)),6/25/2020,45.0063,-93.1566
4/16/2020 21:20,Huntington Beach,CA,us,Unknown,20 seconds,5 solid red lights horizontal. ((Starlink satellites?)),6/25/2020,33.6598,-117.9993
4/16/2020 21:15,Coquille,OR,us,Other,1 hour,Several star like crafts moving S.W to N.E. in a uniform line. ((Starlink satellites?)),6/25/2020,43.1769,-124.189
4/16/2020 21:15,Warm Springs,OR,us,Formation,15 minutes,Line formation of 20+ lights moving at the same speed across the night sky ((Starlink satellites)),5/15/2020,,
4/16/2020 21:15,Fresno,CA,us,Circle,10 minutes,Lights flying in a line. ((Starlink satellites?)),6/25/2020,36.7317,-119.7859
4/16/2020 21:15,Snohomish,WA,us,Formation,15 minutes,We saw at least 30 single lights on the same flight path over Snohomish moving north. ((Starlink satellites?)),6/25/2020,,
4/16/2020 21:15,Sarnia (Canada),ON,us,Light,25 minutes,Six lights a minute apart from W to E then disappearing into a specific area of the sky. ((Starlink satellites?)),6/25/2020,,
4/16/2020 21:15,Van Buren,AR,us,Light,30 minutes,Unknown light trail. ((Starlink satellites?)),6/25/2020,35.4367,-94.3478
4/16/2020 21:15,Fresno,CA,us,Circle,10 minutes,Lights flying in a line. ((Starlink satellites)),5/15/2020,36.7317,-119.7859
4/16/2020 21:11,Lansing,MI,us,Disk,1 hour,"Disk-shaped UFO with blinking red and white lights in the sky over Lansing, MI.",6/25/2020,42.7336,-84.5539
4/16/2020 21:10,Arcata,CA,us,Light,15 minutes,"ARCATA, CA, 15 minute show of MANY satellite-type objects. ((Starlink satellites))",5/1/2020,40.8682,-124.0905
4/16/2020 21:10,Sisters,OR,us,Light,3 minutes,"Very unusual, 11 bright non-blinking objects observed east of Sister, OR, trailing one another. ((Starlink satellites))",5/15/2020,44.2913,-121.5538
4/16/2020 21:10,Sacramento,CA,us,Light,21:20,8 lights hovering over Sacramento skies,5/15/2020,38.5769,-121.495
4/16/2020 21:05,Calabasas,CA,us,Light,Continues,13 White lights with no sound traveling very high and fast in a linear fashion over 5 minutes. ((Starlink satellites)),5/15/2020,34.1512,-118.6498
4/16/2020 21:05,Calabasas,CA,us,Light,Continues,13 White lights with no sound traveling very high and fast in a linear fashion over 5 minutes. ((Starlink satellites?)),6/25/2020,34.1512,-118.6498
4/16/2020 21:05,Quartzsite,AZ,us,Unknown,20+ minutes,Witnessed many objects all enter at one point and all vanish at another in the western night sky. ((Starlink satellites?)),5/1/2020,33.6667,-114.2171
4/16/2020 21:05,Concord,CA,us,Formation,25 minutes,Illuminated objects moving in linear formation. ((Starlink satellites?)),6/25/2020,37.9791,-122.0313
4/16/2020 21:00,Citrus Heights,CA,us,Formation,1 hour,Star formations moving in unison in a straight line for an hour. ((Starlink satellites?)),6/25/2020,38.6774,-121.3006
4/16/2020 21:00,Bull Shoals,AR,us,Light,1 hour,Line of lights with no variation in speed or direction. ((Starlink satellites?)),6/25/2020,36.3815,-92.5925
4/16/2020 21:00,Alhambra,CA,us,Circle,20 minutes,We had seen one fairly large looking star turning red and white. ((Starlink satellites?)),6/25/2020,34.0952,-118.1268
4/16/2020 21:00,Fontana,CA,us,Light,15 minutes,What sorta scared me was these lights were like coming out of no ware ((Starlink satellites?)),6/25/2020,34.1029,-117.4358
4/16/2020 21:00,Atoka,OK,us,Formation,15 minutes,"Single line formation, fast moving, star-like in the western sky. ((Starlink satellites?))",6/25/2020,,
4/16/2020 21:00,Brentwood,CA,us,Light,20 minutes or so,High flying lights one after the other heading NE may be 20 lights or more. ((Starlink satellites)),5/15/2020,37.932,-121.6959
4/16/2020 21:00,Montebello,CA,us,Unknown,15 minutes,OK as I looked up I know what satellites look like when I spot one in the sky and how fast they're moving and how they do not look like,5/15/2020,34.0195,-118.1165
4/16/2020 21:00,Pahrump,NV,us,Formation,10,Went out with my wife to smoke a cig and visually witnessed 30+ unknown aircrafts flying in single line ((Starlink satellites)),5/15/2020,36.2063,-115.9919
4/16/2020 21:00,Wapato,WA,us,Light,15 minutes,50+ Wapato string of lights. ((Starlink satellites?)),6/25/2020,46.4478,-120.4198
4/16/2020 21:00,Thousand Oaks,CA,us,Light,20 minutes,Almost appeared as bright Satellites moving in a straight line formation evenly spaced. ((Starlink satellites?)),6/25/2020,34.1761,-118.8487
4/16/2020 21:00,Washougal,WA,us,Circle,10 minutes,50 lighted objects evenly spaced moving through sky over Washougal WA ((Starlink satellites)),5/15/2020,45.5785,-122.3558
4/16/2020 21:00,Plummer,ID,us,Light,10 minutes,Large cluster of lights going overhead. ((Starlink satellites)),5/15/2020,47.3352,-116.888
4/16/2020 20:55,Westerly,RI,us,Light,7 minutes,"Fast light being followed by helicopter, darting all over the place.",5/1/2020,41.3773,-71.8275
4/16/2020 20:45,Joplin,MO,us,Light,10 minutes,I noticed a bright light. I then noticed a second then a third. They were flying in a straight line. ((Starlink satellites?)),6/25/2020,37.0876,-94.5122
4/16/2020 20:30,Altadena,CA,us,Light,1 hour,Witnessed a total of 51 unidentified flying objects (single distant unblinking lights. ((Starlink satellites?)),6/25/2020,34.1857,-118.1315
4/16/2020 20:10,Tracy,CA,us,Triangle,30 minutes,((NUFORC Note: Witness provides no information about sighting. PD)),5/15/2020,37.7385,-121.4211
4/16/2020 20:00,Murrieta,CA,us,Light,20 minutes,For the course of 30 minutes we witnessed what we thought was just a satellite moving across the night sky ((Starlink satellites?)),6/25/2020,33.5598,-117.2208
4/16/2020 20:00,North Peoria,AZ,us,Light,15 minutes,Multiple ufos up to 30 over north Peoria Arizona. ((Starlink satellites?)),6/25/2020,,
4/16/2020 20:00,Paradise,CA,us,Formation,1-2 hours,Many continual crafts moving one after another in perfect spacing and speed. ((Starlink satellites?)),6/25/2020,36.1155,-115.158
4/16/2020 19:45,Plymouth,MN,us,,15 minutes,At least 30 white lights flying in straight line moving south west to north east. ((Starlink satellites?)),6/25/2020,50.3704,-4.1427
4/16/2020 19:30,Lamont,CA,us,Light,Sky,A few minutes later it seemed as if we were being invaded. ((Starlink satellites)),5/15/2020,53.7599,-112.7774
4/16/2020 18:30,Palm Spring Station,CA,us,Light,30 minutes,the light were headed eastbound they were one after any in a straight line. ((Starlink satellites?)),6/25/2020,32.9197,-116.2181
4/16/2020 18:00,"Rathdrum, County Wicklow",ID,us,Circle,15+,"Towards the North East ..in perfect, steady, evenly spaced where a stream of white lights. ((Starlink satellites?))",6/25/2020,52.9306,-6.2312
4/16/2020 17:30,Vancouver (Canada),BC,us,Circle,2 minutes,I looked up the sky from my rooftop at the aforementioned time/date and noticed 6-8 orbs like flying objects floating/flying very high,6/25/2020,,
4/16/2020 17:00,Castlegar,BC,us,Light,2 minutes,Stepped ouside and saw over 30 lights moving fast in various formations. ((Starlink satellites)),5/1/2020,49.3257,-117.6657
4/16/2020 16:35,Santa Barbara,CA,us,,,MADAR Node 57,6/25/2020,34.4209,-119.6983
4/16/2020 16:10,Antioch,CA,us,Unknown,10 minutes,GIGANTIC DARK CRAFT CLOAKED INSIDE A CLOUD CLEARLY POPS OUT OF CLOUD SEVERAL TIMES DUE TO MALFUNCTION OF SOME SORT,6/25/2020,36.2,36.15
4/16/2020 15:32,Pueblo,CO,us,,,MADAR Node 83,6/25/2020,38.2654,-104.6104
4/16/2020 15:31,Springdale Township,AR,us,Sphere,2 minutes,Had been taking pictures & seeing strange black spheres when zooming in on picture. Then we noticed these white objects as well.,6/25/2020,44.4782,-85.9996
4/16/2020 10:30,Hopkins,MI,us,Circle,10 minutes,Lights kept coming in same intervals and speed following same line. ((Starlink satellites?)),6/25/2020,,
4/16/2020 10:05,Petoskey,MI,us,Unknown,27 minutes,Strange lights in the sky that look like stars but weâ€™re moving too quick to be satellites are airplanes ((Starlink satellites?)),6/25/2020,45.374,-84.9556
4/16/2020 10:00,Boise,ID,us,Light,20 minutes,"26 extremely fast moving objects in the sky above Boise, Id. ((Starlink satellites?))",6/25/2020,43.6158,-116.2016
4/16/2020 9:51,Lanagan,MO,us,Light,Continue straight line li,Lined up lights flying across sky. ((Starlink satellites?)),6/25/2020,36.6084,-94.4507
4/16/2020 9:45,Nampa,ID,us,Circle,20 minutes,moved for about 30 to 45 minutes and then stopped and went back to a yellow ((NUFORC Note: Venus??)),5/15/2020,43.5853,-116.5736
4/16/2020 9:30,Santee,CA,us,Formation,,I noticed the stars and another in a perfect line. ((Starlink satellites)),6/25/2020,,
4/16/2020 9:10,Fort Worth,TX,us,Circle,10 minutes,I was star gazing . As I normally do every night. I was looking at the biggest brightest star in our sky . I looked up higher above and,6/25/2020,32.7499,-97.3303
4/16/2020 9:00,Orange (CDP),MA,us,,30 minutes,"I was staring at The Polaris star last night and noticed a craft, with red and white lights that I originally thought was an aircraft b",6/25/2020,42.5908,-72.3097
4/16/2020 9:00,Chattaroy,WA,us,Other,1 hour,((NUFORC Note: No information provided by source of report. PD)),5/15/2020,47.8894,-117.3577
4/16/2020 9:00,Palm Springs,CA,us,Light,3 minutes,About 4 little lights far up in night sky in a line following each other. ((Starlink satellites)),6/25/2020,33.8303,-116.5468
4/16/2020 5:05,Notre-Dame-du-Nord,QC,us,Circle,5 minutes,10 to 12 dots in s straight line heading NW. ((Starlink satellites?)),6/25/2020,47.5901,-79.4859
4/16/2020 5:00,United States,WA,us,,10 minutes,Approximately 30 solid lights that appeared to be stars crossed the sky. ((Starlink satellites?)),6/25/2020,,
4/16/2020 2:44,Aliquippa,PA,us,,,MADAR Node 68,6/25/2020,40.6122,-80.2551
4/16/2020 2:11,North Port,FL,us,,,MADAR Node 147,6/25/2020,27.0422,-82.2367
4/16/2020 1:00,Amarillo,TX,us,Triangle,Few seconds,Four lights seen in morning sky.,6/25/2020,35.207,-101.832
4/16/2020 0:55,St. Clair Shores,MI,us,Oval,3-4 seconds,Bright White Orb Right Above Me!,6/25/2020,42.4965,-82.8886
4/15/2020 23:30,Warner Robins,GA,us,Unknown,25 minutes,I noticed that a line of objects was made that looked like airplanes. ((Starlink satellites?)),6/25/2020,32.6292,-83.6129
4/15/2020 23:30,Toronto (Canada),ON,us,Sphere,45 minutes (approximately,Very large sphere hovering in the sky and casting a deep orange light,6/25/2020,,
4/15/2020 23:00,Calgary (Canada),AB,us,Oval,15 minutes,"Large, fixed object to the west.",6/25/2020,,
4/15/2020 22:30,Sandy,OR,us,Light,All night,Blinking lit flying objects seen every night in skies over my Area of sight in Sandy Oregon and move quickly about and with each other,6/25/2020,40.5697,-111.8973
4/15/2020 22:30,Brevard,NC,us,Light,10 minutes,Sharp turning and free falling pulsating light,6/25/2020,35.2338,-82.7343
4/15/2020 22:15,Sandy,OR,us,Circle,90 plus minutes,Walked outside to gather firewood for stove and I spotted flashing objects going to and fro to a larger darkened out object all night l,6/25/2020,40.5697,-111.8973
4/15/2020 22:01,Shirley CDP,MA,us,Circle,Hours,On most nights with clear skies I can see many of what is on film. ((Starlink satellites?)),6/25/2020,42.5433,-71.6511
4/15/2020 22:00,Hickory,NC,us,Sphere,20-30 minutes,Two small orange spheres moving quickly across the sky while changing direction.,5/7/2020,35.7296,-81.3335
4/15/2020 22:00,Prince George,BC,us,Formation,1 hour,2 main ships in glow followed by 2 sets of formations travelling together in fuzzy white glow,6/25/2020,53.9126,-122.7478
4/15/2020 21:30,Wimberley,TX,us,Light,1 hour,"My husband first saw one and thought it was a satelite but then three more showed up. They were small balls of white light,not moving i",6/25/2020,30.0006,-98.1028
4/15/2020 21:25,Fresno,CA,us,Circle,15 minutes,We noticed two glowing lights moving at the same speed and reached a part of the sky and disappeared. ((Starlink satellites?)),6/25/2020,36.7317,-119.7859
4/15/2020 21:24,Hiram,GA,us,Cone,4 minutes,"Bright, Steady Cone.",6/25/2020,32.6434,-96.1084
4/15/2020 21:00,Port Aransas,TX,us,Circle,3-5 seconds,7 white lights traveling extremely fast in formation towards the ocean. Visible for ~3 seconds. ((Starlink satellites?)),6/25/2020,27.8325,-97.0632
4/15/2020 21:00,Burbank,CA,us,Light,15 minutes,"Decending off /white lights over Verdugo Mts. in Burbank, Ca. ((Starlink satellites?))",6/25/2020,34.1821,-118.3075
4/15/2020 21:00,Sonoita,AZ,us,,30 minutes,Single file line of equally spaces lights traveling from West to East. ((Starlink satellites?)),6/25/2020,31.6735,-110.6558
4/15/2020 20:34,Hesperia,CA,us,Circle,5 minutes,"a very fast, non-flashing, non blinking, semi bright object caught my eye.. ((Starlink satellites?))",6/25/2020,34.4274,-117.3148
4/15/2020 20:31,Chandler,AZ,us,Light,5 minutes,Flying extremely high altitude extremely fast. Flying from SW to NE across the sky single file. Not planes or fighter jets. Too man,6/25/2020,33.3023,-111.8401
4/15/2020 20:30,Santee,CA,us,Light,20 minutes,Star looking lights moving fast across sky 30 or more. ((Starlink satellites?)),6/25/2020,32.8732,-116.9718
4/15/2020 20:30,Glendale,AZ,us,Sphere,3 minutes,"UFO fleet of at least 15 of them travelling Northeast on the skies of Phoenix/Glendale, AZ. ((Starlink satellites?))",6/25/2020,33.5386,-112.1837
4/15/2020 20:30,Tucson,AZ,us,Light,20 minutes,Crazy light show! ((Starlink satellites?)),6/25/2020,32.2219,-110.9712
4/15/2020 20:30,Phoenix,AZ,us,Other,10 minutes,Multiple lights high in sky size of stars moving Southwest to the Northeast in a uniform pattern. ((Starlink satellites?)),6/25/2020,33.4482,-112.0726
4/15/2020 20:30,Henderson,NV,us,Light,30 minutes,Line of approx 50 UFOs headed from So Cal toward Utah. ((Starlink satellites?)),6/25/2020,36.0341,-114.9845
4/15/2020 20:30,Phoenix,AZ,us,Light,8 minutes plus,Fast moving lights over Arizona. ((Starlink satellites?)),6/25/2020,33.4482,-112.0726
4/15/2020 20:20,Peoria,AZ,us,Unknown,25 minutes,We have witnessed multiple lights looking like satellites with varing degrees of brightness in orbit. ((Starlink satellites?)),6/25/2020,33.5751,-112.2373
4/15/2020 20:20,Skaneateles,NY,us,Light,3 minutes,Orange light below cloud layer at near darkness.,6/25/2020,42.9457,-76.4278
