latitude,longitude,geometry,city,zip,dst,geopoint,state,timezone
38.865428,-101.73575,Point,Sharon Springs,67758,1,"38.865428,-101.73575",KS,-7
32.204724,-94.8845,Point,Henderson,75653,1,"32.204724,-94.8845",TX,-6
31.105786,-95.138794,Point,Centralia,75834,1,"31.105786,-95.138794",TX,-6
37.101134,-106.02648,Point,Conejos,81129,1,"37.101134,-106.02648",CO,-7
42.507335,-104.4242,Point,Jay Em,82219,1,"42.507335,-104.4242",WY,-7
42.510364,-113.41808,Point,Declo,83323,1,"42.510364,-113.41808",ID,-7
40.434436,-80.024817,Point,Pittsburgh,15254,1,"40.434436,-80.024817",PA,-5
32.528104,-81.533198,Point,Oliver,30449,1,"32.528104,-81.533198",GA,-5
38.313411,-81.58564,Point,Charleston,25304,1,"38.313411,-81.58564",WV,-5
38.475369,-81.880455,Point,Teays,25569,1,"38.475369,-81.880455",WV,-5
38.80758,-76.99193,Point,Oxon Hill,20745,1,"38.80758,-76.99193",MD,-5
38.553225,-78.92206,Point,Singers Glen,22850,1,"38.553225,-78.92206",VA,-5
34.662495,-77.030502,Point,Emerald Isle,28599,1,"34.662495,-77.030502",NC,-5
32.717109,-80.08507,Point,Johns Island,29455,1,"32.717109,-80.08507",SC,-5
40.922326,-72.637078,Point,Melville,11775,1,"40.922326,-72.637078",NY,-5
43.972307,-74.15321,Point,Newcomb,12852,1,"43.972307,-74.15321",NY,-5
43.123415,-76.12823,Point,Syracuse,13220,1,"43.123415,-76.12823",NY,-5
35.124032,-80.93954,Point,Charlotte,28273,1,"35.124032,-80.93954",NC,-5
34.332126,-77.90554,Point,Castle Hayne,28429,1,"34.332126,-77.90554",NC,-5
40.998667,-95.58941,Point,Malvern,51551,1,"40.998667,-95.58941",IA,-6
43.657079,-88.08008,Point,Cascade,53011,1,"43.657079,-88.08008",WI,-6
36.166956,-86.66869,Point,Nashville,37214,1,"36.166956,-86.66869",TN,-6
35.325991,-84.53015,Point,Etowah,37331,1,"35.325991,-84.53015",TN,-5
42.664079,-77.05664,Point,Penn Yan,14527,1,"42.664079,-77.05664",NY,-5
41.171389,-71.58358,Point,Block Island,2807,1,"41.171389,-71.58358",RI,-5
37.658898,-121.87149,Point,Pleasanton,94566,1,"37.658898,-121.87149",CA,-8
36.363506,-105.24877,Point,Angel Fire,87710,1,"36.363506,-105.24877",NM,-7
32.300193,-106.76078,Point,Las Cruces,88001,1,"32.300193,-106.76078",NM,-7
34.137179,-114.35823,Point,Earp,92242,1,"34.137179,-114.35823",CA,-8
33.640302,-117.769442,Point,Aliso Viejo,92698,1,"33.640302,-117.769442",CA,-8
56.946256,-158.62832,Point,Port Heiden,99549,1,"56.946256,-158.62832",AK,-9
37.035742,-95.82167,Point,Tyro,67364,1,"37.035742,-95.82167",KS,-6
40.281881,-92.23595,Point,Baring,63531,1,"40.281881,-92.23595",MO,-6
37.555405,-89.80068,Point,Friedheim,63747,1,"37.555405,-89.80068",MO,-6
38.35222,-92.31857,Point,Henley,65040,1,"38.35222,-92.31857",MO,-6
39.567059,-107.54974,Point,New Castle,81647,1,"39.567059,-107.54974",CO,-7
33.700837,-112.244827,Point,Peoria,85383,0,"33.700837,-112.244827",AZ,-7
32.771419,-97.291484,Point,North Richland Hills,76182,1,"32.771419,-97.291484",TX,-6
32.078488,-97.76708,Point,Walnut Springs,76690,1,"32.078488,-97.76708",TX,-6
42.045123,-89.313593,Point,Holcomb,61043,1,"42.045123,-89.313593",IL,-6
29.193828,-98.51795,Point,San Antonio,78264,1,"29.193828,-98.51795",TX,-6
30.057137,-96.67796,Point,Round Top,78954,1,"30.057137,-96.67796",TX,-6
40.686028,-103.65736,Point,Stoneham,80754,1,"40.686028,-103.65736",CO,-7
29.677893,-90.0901,Point,Metairie,70004,1,"29.677893,-90.0901",LA,-6
29.979997,-90.71178,Point,Vacherie,70090,1,"29.979997,-90.71178",LA,-6
30.520111,-91.194863,Point,Baton Rouge,70813,1,"30.520111,-91.194863",LA,-6
30.728695,-91.9727,Point,Lebeau,71345,1,"30.728695,-91.9727",LA,-6
33.592575,-91.81237,Point,Monticello,71656,1,"33.592575,-91.81237",AR,-6
33.420206,-86.102782,Point,Talladega,35161,1,"33.420206,-86.102782",AL,-6
33.544622,-86.929208,Point,Birmingham,35280,1,"33.544622,-86.929208",AL,-6
32.612619,-86.39497,Point,Deatsville,36022,1,"32.612619,-86.39497",AL,-6
42.910198,-82.47973,Point,Marysville,48040,1,"42.910198,-82.47973",MI,-5
41.807647,-83.579334,Point,Samaria,48177,1,"41.807647,-83.579334",MI,-5
43.612884,-84.197125,Point,Midland,48674,1,"43.612884,-84.197125",MI,-5
42.105719,-85.99417,Point,Decatur,49045,1,"42.105719,-85.99417",MI,-5
37.502641,-83.62117,Point,Lerose,41344,1,"37.502641,-83.62117",KY,-5
37.382832,-83.62327,Point,Ricetown,41364,1,"37.382832,-83.62327",KY,-5
38.893311,-77.014647,Point,Washington,20224,1,"38.893311,-77.014647",DC,-5
43.048372,-71.3078,Point,Candia,3034,1,"43.048372,-71.3078",NH,-5
43.755002,-70.8983,Point,Parsonsfield,4047,1,"43.755002,-70.8983",ME,-5
44.464439,-69.61699,Point,North Vassalboro,4962,1,"44.464439,-69.61699",ME,-5
42.776384,-73.21395,Point,Pownal,5261,1,"42.776384,-73.21395",VT,-5
41.791776,-72.718832,Point,Hartford,6146,1,"41.791776,-72.718832",CT,-5
40.78865,-74.25541,Point,West Orange,7052,1,"40.78865,-74.25541",NJ,-5
40.434436,-80.024817,Point,Pittsburgh,15277,1,"40.434436,-80.024817",PA,-5
41.027404,-79.13928,Point,Worthville,15784,1,"41.027404,-79.13928",PA,-5
41.199578,-79.87436,Point,Clintonville,16372,1,"41.199578,-79.87436",PA,-5
40.25915,-78.50652,Point,Queen,16670,1,"40.25915,-78.50652",PA,-5
40.274389,-76.86217,Point,Harrisburg,17103,1,"40.274389,-76.86217",PA,-5
39.509208,-74.608557,Point,Leeds Point,8220,1,"39.509208,-74.608557",NJ,-5
41.300813,-73.8908,Point,Cortlandt Manor,10567,1,"41.300813,-73.8908",NY,-5
40.832858,-72.91611,Point,Yaphank,11980,1,"40.832858,-72.91611",NY,-5
44.234289,-74.555957,Point,Piercefield,12973,1,"44.234289,-74.555957",NY,-5
18.212965,-66.058033,Point,Caguas,726,0,"18.212965,-66.058033",PR,-4
42.3929,-73.228483,Point,Berkshire,1224,1,"42.3929,-73.228483",MA,-5
42.595491,-71.3544,Point,Chelmsford,1824,1,"42.595491,-71.3544",MA,-5
39.800945,-75.46455,Point,Claymont,19703,1,"39.800945,-75.46455",DE,-5
65.701858,-156.38713,Point,Huslia,99746,1,"65.701858,-156.38713",AK,-9
34.023386,-98.687748,Point,Kamay,76369,1,"34.023386,-98.687748",TX,-6
29.279937,-94.82683,Point,Galveston,77551,1,"29.279937,-94.82683",TX,-6
29.543654,-95.34036,Point,Pearland,77584,1,"29.543654,-95.34036",TX,-6
39.385141,-104.85962,Point,Castle Rock,80104,1,"39.385141,-104.85962",CO,-7
33.276539,-112.18717,Point,Glendale,85318,0,"33.276539,-112.18717",AZ,-7
32.385588,-111.05582,Point,Tucson,85742,0,"32.385588,-111.05582",AZ,-7
37.590146,-99.29989,Point,Greensburg,67054,1,"37.590146,-99.29989",KS,-6
34.061309,-102.521814,Point,Sudan,79321,1,"34.061309,-102.521814",TX,-6
30.264232,-93.326527,Point,Lake Charles,70602,1,"30.264232,-93.326527",LA,-6
32.823863,-91.843528,Point,Bastrop,71221,1,"32.823863,-91.843528",LA,-6
30.98676,-92.04319,Point,Cottonport,71327,1,"30.98676,-92.04319",LA,-6
31.592547,-92.58483,Point,Verda,71481,1,"31.592547,-92.58483",LA,-6
34.726737,-91.10958,Point,Monroe,72108,1,"34.726737,-91.10958",AR,-6
36.276739,-96.36831,Point,Osage,74054,1,"36.276739,-96.36831",OK,-6
42.792456,-71.21316,Point,Salem,3079,1,"42.792456,-71.21316",NH,-5
43.887356,-70.67755,Point,Sebago,4029,1,"43.887356,-70.67755",ME,-5
44.402596,-68.26204,Point,Bar Harbor,4609,1,"44.402596,-68.26204",ME,-5
40.939049,-73.83099,Point,Bronxville,10708,1,"40.939049,-73.83099",NY,-5
45.810687,-111.33138,Point,Manhattan,59741,1,"45.810687,-111.33138",MT,-7
42.079415,-91.599215,Point,Cedar Rapids,52498,1,"42.079415,-91.599215",IA,-6
43.97207,-87.7766,Point,Newton,53063,1,"43.97207,-87.7766",WI,-6
43.06956,-89.423861,Point,Madison,53790,1,"43.06956,-89.423861",WI,-6
35.370945,-77.42548,Point,Grifton,28530,1,"35.370945,-77.42548",NC,-5
34.505005,-82.99703,Point,Fair Play,29643,1,"34.505005,-82.99703",SC,-5
33.979401,-84.15118,Point,Duluth,30096,1,"33.979401,-84.15118",GA,-5
44.055436,-75.46279,Point,Natural Bridge,13665,1,"44.055436,-75.46279",NY,-5
42.160787,-78.95167,Point,Randolph,14772,1,"42.160787,-78.95167000000001",NY,-5
41.425554,-84.395196,Point,Tiffin,43579,1,"41.425554,-84.395196",OH,-5
39.166759,-84.53822,Point,Cincinnati,45274,1,"39.166759,-84.53822",OH,-5
40.053483,-84.35202,Point,Pleasant Hill,45359,1,"40.053483,-84.35202",OH,-5
39.118117,-82.381351,Point,Wilkesville,45670,1,"39.118117,-82.381351",OH,-5
47.67903,-122.1934,Point,Kirkland,98033,1,"47.67903,-122.1934",WA,-8
47.066193,-122.113223,Point,Longmire,98397,1,"47.066193,-122.113223",WA,-8
46.318482,-122.7757,Point,Silverlake,98645,1,"46.318482,-122.7757",WA,-8
45.087513,-93.73548,Point,Rockford,55373,1,"45.087513,-93.73548",MN,-6
46.738841,-92.16969,Point,Duluth,55807,1,"46.738841,-92.16969",MN,-6
41.839679,-88.088716,Point,Fox Valley,60599,1,"41.839679,-88.088716",IL,-6
37.292529,-90.60432,Point,Des Arc,63636,1,"37.292529,-90.60432",MO,-6
37.313752,-90.84892,Point,Redford,63665,1,"37.313752,-90.84892",MO,-6
37.30925,-89.69889,Point,Gordonville,63752,1,"37.30925,-89.69889",MO,-6
42.950128,-83.82612,Point,Swartz Creek,48473,1,"42.950128,-83.82612",MI,-5
39.95634,-85.80252,Point,Ingalls,46048,0,"39.95634,-85.80252",IN,-5
42.935483,-86.14141,Point,West Olive,49460,1,"42.935483,-86.14141",MI,-5
41.736358,-92.89481,Point,Kellogg,50135,1,"41.736358,-92.89481",IA,-6
41.667361,-83.71609,Point,Toledo,43617,1,"41.667361,-83.71609",OH,-5
26.623908,-81.883648,Point,Fort Myers,33902,1,"26.623908,-81.883648",FL,-5
28.793722,-82.35021,Point,Inverness,34452,1,"28.793722,-82.35021",FL,-5
48.612763,-123.02057,Point,Deer Harbor,98243,1,"48.612763,-123.02057",WA,-8
46.308371,-122.8987,Point,Castle Rock,98611,1,"46.308371,-122.8987",WA,-8
65.551022,-144.71982,Point,Central,99730,1,"65.551022,-144.71982",AK,-9
37.856926,-122.25084,Point,Berkeley,94705,1,"37.856926,-122.25084",CA,-8
33.786594,-118.298662,Point,Rosemead,91771,1,"33.786594,-118.298662",CA,-8
32.670903,-117.09272,Point,National City,91950,1,"32.670903,-117.09272",CA,-8
33.016928,-116.846046,Point,San Diego,92159,1,"33.016928,-116.846046",CA,-8
33.70602,-117.1974,Point,Sun City,92586,1,"33.70602,-117.1974",CA,-8
43.501755,-72.01296,Point,Springfield,3284,1,"43.501755,-72.01296",NH,-5
44.103892,-70.65327,Point,Harrison,4040,1,"44.103892,-70.65327",ME,-5
44.478694,-69.149559,Point,Sandy Point,4972,1,"44.478694,-69.149559",ME,-5
41.844885,-71.818941,Point,East Killingly,6243,1,"41.844885,-71.818941",CT,-5
41.001695,-74.10239,Point,Ho Ho Kus,7423,1,"41.001695,-74.10239",NJ,-5
34.849745,-82.453779,Point,Conestee,29636,1,"34.849745,-82.453779",SC,-5
33.844371,-84.47405,Point,Alpharetta,30023,1,"33.844371,-84.47405",GA,-5
32.614742,-83.59829,Point,Warner Robins,31098,1,"32.614742,-83.59829",GA,-5
32.878304,-83.59963,Point,Macon,31211,1,"32.878304,-83.59963",GA,-5
29.47033,-81.13316,Point,Flagler Beach,32136,1,"29.47033,-81.13316",FL,-5
39.388638,-87.301367,Point,Riley,47871,0,"39.388638,-87.301367",IN,-5
42.497736,-82.89979,Point,Saint Clair Shores,48081,1,"42.497736,-82.89979",MI,-5
42.239933,-83.150823,Point,Detroit,48233,1,"42.239933,-83.150823",MI,-5
42.689437,-85.46466,Point,Middleville,49333,1,"42.689437,-85.46466",MI,-5
34.280996,-88.57745,Point,Mooreville,38857,1,"34.280996,-88.57745",MS,-6
39.611767,-80.41237,Point,Metz,26585,1,"39.611767,-80.41237",WV,-5
35.614966,-80.44198,Point,Granite Quarry,28072,1,"35.614966,-80.44198",NC,-5
40.88358,-77.19808,Point,Laurelton,17835,1,"40.88358,-77.19808",PA,-5
36.086466,-81.934265,Point,Minneapolis,28652,1,"36.086466,-81.934265",NC,-5
34.853013,-81.772738,Point,Una,29378,1,"34.853013,-81.772738",SC,-5
43.500423,-73.26044,Point,Hampton,12837,1,"43.500423,-73.26044",NY,-5
40.280531,-74.712018,Point,Trenton,8650,1,"40.280531,-74.712018",NJ,-5
42.098698,-73.935418,Point,Malden On Hudson,12453,1,"42.098698,-73.935418",NY,-5
42.922273,-76.55882,Point,Auburn,13021,1,"42.922273,-76.55882",NY,-5
43.85424,-69.63217,Point,Boothbay Harbor,4538,1,"43.85424,-69.63217",ME,-5
44.549225,-69.713178,Point,Waterville,4903,1,"44.549225,-69.713178",ME,-5
32.184027,-95.84625,Point,Athens,75751,1,"32.184027,-95.84625",TX,-6
32.044273,-96.78624,Point,Frost,76641,1,"32.044273,-96.78624",TX,-6
30.637348,-96.36015,Point,Bryan,77801,1,"30.637348,-96.36015",TX,-6
40.895057,-81.326195,Point,Middlebranch,44652,1,"40.895057,-81.326195",OH,-5
38.60823,-89.11963,Point,Sandoval,62882,1,"38.60823,-89.11963",IL,-6
32.697056,-93.6991,Point,Benton,71006,1,"32.697056,-93.6991",LA,-6
35.463121,-77.995728,Point,Goldsboro,27531,1,"35.463121,-77.995728",NC,-5
35.97991,-80.77085,Point,Harmony,28634,1,"35.97991,-80.77085",NC,-5
45.112742,-93.3789,Point,Minneapolis,55445,1,"45.112742,-93.3789",MN,-6
47.4741,-92.40533,Point,Gilbert,55741,1,"47.4741,-92.40533",MN,-6
41.037511,-82.910552,Point,Amsden,44803,1,"41.037511,-82.910552",OH,-5
39.67083,-85.69786,Point,Morristown,46161,0,"39.67083,-85.69786",IN,-5
41.909808,-76.04473,Point,Friendsville,18818,1,"41.909808,-76.04473",PA,-5
38.917506,-76.79404,Point,Bowie,20721,1,"38.917506,-76.79404",MD,-5
44.44905,-85.88908,Point,Copemish,49625,1,"44.44905,-85.88908",MI,-5
43.443704,-95.88832,Point,Little Rock,51243,1,"43.443704,-95.88832",IA,-6
45.059668,-87.13196,Point,Baileys Harbor,54202,1,"45.059668,-87.13196",WI,-6
45.186528,-87.11618,Point,Sister Bay,54234,1,"45.186528,-87.11618",WI,-6
39.943831,-104.629665,Point,Lochbuie,80603,1,"39.943831,-104.629665",CO,-7
33.276539,-112.18717,Point,Phoenix,85072,0,"33.276539,-112.18717",AZ,-7
33.454441,-112.32401,Point,Avondale,85323,0,"33.454441,-112.32401",AZ,-7
32.494054,-114.77866,Point,San Luis,85349,0,"32.494054,-114.77866",AZ,-7
39.745588,-123.5223,Point,Laytonville,95454,1,"39.745588,-123.5223",CA,-8
38.377411,-121.444429,Point,Represa,95671,1,"38.377411,-121.444429",CA,-8
30.344305,-97.7638,Point,Austin,78731,1,"30.344305,-97.7638",TX,-6
31.694842,-106.299987,Point,El Paso,79955,1,"31.694842,-106.299987",TX,-7
32.123655,-106.63846,Point,Vado,88072,1,"32.123655,-106.63846",NM,-7
41.069414,-90.24177,Point,Oneida,61467,1,"41.069414,-90.24177",IL,-6
41.030697,-89.38586,Point,Lacon,61540,1,"41.030697,-89.38586",IL,-6
33.016928,-116.846046,Point,San Diego,92174,1,"33.016928,-116.846046",CA,-8
39.943552,-80.37399,Point,Graysville,15337,1,"39.943552,-80.37399",PA,-5
40.770522,-78.44099,Point,Beccaria,16616,1,"40.770522,-78.44099",PA,-5
39.412905,-76.730345,Point,Stevenson,21153,1,"39.412905,-76.730345",MD,-5
37.969657,-78.95712,Point,Lyndhurst,22952,1,"37.969657,-78.95712",VA,-5
36.867248,-76.38232,Point,Portsmouth,23703,1,"36.867248,-76.38232",VA,-5
40.302718,-74.24928,Point,Belmar,7715,1,"40.302718,-74.24928",NJ,-5
40.599021,-74.07503,Point,Staten Island,10305,1,"40.599021,-74.07503",NY,-5
40.256648,-75.09357,Point,Jamison,18929,1,"40.256648,-75.09357",PA,-5
40.447093,-75.81997,Point,Fleetwood,19522,1,"40.447093,-75.81997",PA,-5
40.574033,-75.87434,Point,Lenhartsville,19534,1,"40.574033,-75.87434",PA,-5
38.028269,-84.471505,Point,Lexington,40512,1,"38.028269,-84.471505",KY,-5
36.96222,-82.90522,Point,Lynch,40855,1,"36.96222,-82.90522",KY,-5
26.145724,-80.448254,Point,Deerfield Beach,33443,1,"26.145724,-80.448254",FL,-5
41.100296,-80.64962,Point,Youngstown,44503,1,"41.100296,-80.64962",OH,-5
33.462541,-86.95736,Point,Dolomite,35061,1,"33.462541,-86.95736",AL,-6
33.761052,-85.45227,Point,Fruithurst,36262,1,"33.761052,-85.45227",AL,-6
35.405636,-80.63823,Point,Concord,28027,1,"35.405636,-80.63823",NC,-5
40.659753,-124.22153,Point,Loleta,95551,1,"40.659753,-124.22153",CA,-8
45.580557,-122.374776,Point,Portland,97253,1,"45.580557,-122.374776",OR,-8
47.916148,-122.30293,Point,Mukilteo,98275,1,"47.916148,-122.30293",WA,-8
38.82469,-104.562027,Point,Colorado Springs,80960,1,"38.82469,-104.562027",CO,-7
33.617504,-111.95416,Point,Scottsdale,85254,0,"33.617504,-111.95416",AZ,-7
36.556111,-111.10495,Point,Kaibito,86053,0,"36.556111,-111.10495",AZ,-7
32.72203,-96.61634,Point,Mesquite,75180,1,"32.72203,-96.61634",TX,-6
40.135651,-97.73636,Point,Deshler,68340,1,"40.135651,-97.73636",NE,-6
41.692408,-97.35456,Point,Creston,68631,1,"41.692408,-97.35456",NE,-6
40.465821,-98.65405,Point,Holstein,68950,1,"40.465821,-98.65405",NE,-6
44.551141,-96.51511,Point,Astoria,57213,1,"44.551141,-96.51511",SD,-6
42.498879,-95.28976,Point,Schaller,51053,1,"42.498879,-95.28976",IA,-6
42.855022,-91.40882,Point,Elkader,52043,1,"42.855022,-91.40882",IA,-6
38.760865,-94.16376,Point,Strasburg,64090,1,"38.760865,-94.16376",MO,-6
37.737264,-92.12685,Point,Fort Leonard Wood,65473,1,"37.737264,-92.12685",MO,-6
38.985368,-83.78542,Point,Sardinia,45171,1,"38.985368,-83.78542",OH,-5
39.779492,-86.132837,Point,Indianapolis,46277,0,"39.779492,-86.132837",IN,-5
30.011517,-90.16245,Point,Metairie,70002,1,"30.011517,-90.16245",LA,-6
44.903,-90.30657,Point,Colby,54421,1,"44.903,-90.30657",WI,-6
45.477056,-90.98354,Point,Tony,54563,1,"45.477056,-90.98354",WI,-6
46.799835,-90.73209,Point,La Pointe,54850,1,"46.799835,-90.73209",WI,-6
45.015914,-93.47188,Point,Maple Plain,55576,1,"45.015914,-93.47188",MN,-6
42.705285,-85.12449,Point,Woodland,48897,1,"42.705285,-85.12449",MI,-5
39.950391,-88.43939,Point,Ivesdale,61851,1,"39.950391,-88.43939",IL,-6
37.855146,-82.41666,Point,Warfield,41267,1,"37.855146,-82.41666",KY,-5
26.256551,-81.7186,Point,Naples,34119,1,"26.256551,-81.7186",FL,-5
31.692576,-85.55787,Point,Clio,36017,1,"31.692576,-85.55787",AL,-6
36.579247,-86.23954,Point,Westmoreland,37186,1,"36.579247,-86.23954",TN,-6
39.578512,-80.093007,Point,Everettville,26533,1,"39.578512,-80.093007",WV,-5
34.858713,-80.02232,Point,Morven,28119,1,"34.858713,-80.02232",NC,-5
31.959367,-83.96028,Point,Cobb,31735,1,"31.959367,-83.96028",GA,-5
36.592597,-78.78207,Point,Virgilina,24598,1,"36.592597,-78.78207",VA,-5
29.846517,-85.32792,Point,Port Saint Joe,32456,1,"29.846517,-85.32792",FL,-5
25.66558,-80.30688,Point,Miami,33156,1,"25.66558,-80.30688",FL,-5
35.747274,-90.569,Point,Bay,72411,1,"35.747274,-90.569",AR,-6
36.197948,-94.96707,Point,Rose,74364,1,"36.197948,-94.96707",OK,-6
36.800787,-97.29289,Point,Blackwell,74631,1,"36.800787,-97.29289",OK,-6
46.093893,-115.9769,Point,Stites,83552,1,"46.093893,-115.9769",ID,-8
34.621743,-112.32176,Point,Prescott Valley,86314,0,"34.621743,-112.32176",AZ,-7
38.068036,-122.740988,Point,San Rafael,94913,1,"38.068036,-122.740988",CA,-8
38.377411,-121.444429,Point,Sacramento,95853,1,"38.377411,-121.444429",CA,-8
40.385673,-122.279739,Point,Cottonwood,96222,1,"40.385673,-122.279739",CA,-8
44.407794,-122.60034,Point,Foster,97345,1,"44.407794,-122.60034",OR,-8
40.977104,-78.62296,Point,Grampian,16838,1,"40.977104,-78.62296",PA,-5
40.015656,-77.200131,Point,Idaville,17337,1,"40.015656,-77.200131",PA,-5
41.533848,-72.06232,Point,Norwich,6360,1,"41.533848,-72.06232",CT,-5
41.357947,-72.93765,Point,Hamden,6514,1,"41.357947,-72.93765",CT,-5
40.742251,-74.23006,Point,Newark,7106,1,"40.742251,-74.23006",NJ,-5
40.302718,-74.24928,Point,Neptune,7754,1,"40.302718,-74.24928",NJ,-5
40.96035,-74.96243,Point,Blairstown,7825,1,"40.96035,-74.96243",NJ,-5
40.780751,-73.977182,Point,New York,10096,1,"40.780751,-73.977182",NY,-5
42.24862,-73.6476,Point,Philmont,12565,1,"42.24862,-73.6476",NY,-5
39.564499,-75.597047,Point,Wilmington,19897,1,"39.564499,-75.597047",DE,-5
37.416947,-81.69288,Point,Coalwood,24824,1,"37.416947,-81.69288",WV,-5
36.600219,-76.03592,Point,Virginia Beach,23457,1,"36.600219,-76.03592",VA,-5
44.194126,-75.95725,Point,La Fargeville,13656,1,"44.194126,-75.95725",NY,-5
42.157534,-77.79265,Point,Andover,14806,1,"42.157534,-77.79265",NY,-5
34.891218,-97.06278,Point,Byars,74831,1,"34.891218,-97.06278",OK,-6
32.767268,-96.777626,Point,Dallas,75312,1,"32.767268,-96.777626",TX,-6
30.128862,-95.41896,Point,Spring,77386,1,"30.128862,-95.41896",TX,-6
29.152396,-95.66319,Point,West Columbia,77486,1,"29.152396,-95.66319",TX,-6
33.751374,-101.83672,Point,New Deal,79350,1,"33.751374,-101.83672",TX,-6
31.912449,-106.32501,Point,El Paso,79908,1,"31.912449,-106.32501",TX,-7
43.434529,-124.20994,Point,North Bend,97459,1,"43.434529,-124.20994",OR,-8
35.680001,-108.79265,Point,Yatahey,87375,1,"35.680001,-108.79265",NM,-7
34.131659,-117.5924,Point,Alta Loma,91701,1,"34.131659,-117.5924",CA,-8
33.640302,-117.769442,Point,Anaheim,92899,1,"33.640302,-117.769442",CA,-8
46.377579,-120.7144,Point,White Swan,98952,1,"46.377579,-120.7144",WA,-8
32.491005,-84.874123,Point,Columbus,31997,1,"32.491005,-84.874123",GA,-5
27.891809,-82.724763,Point,Tarpon Springs,34688,1,"27.891809,-82.724763",FL,-5
40.792804,-82.85759,Point,North Robinson,44856,1,"40.792804,-82.85759",OH,-5
41.527235,-87.42458,Point,Griffith,46319,1,"41.527235,-87.42458",IN,-6
37.598406,-87.09113,Point,Utica,42376,1,"37.598406,-87.09113",KY,-6
39.855474,-82.11492,Point,White Cottage,43791,1,"39.855474,-82.11492",OH,-5
43.672636,-71.10266,Point,Ossipee,3864,1,"43.672636,-71.10266",NH,-5
45.060941,-69.03527,Point,Charleston,4422,1,"45.060941,-69.03527",ME,-5
41.468451,-72.40615,Point,East Haddam,6423,1,"41.468451,-72.40615",CT,-5
37.847652,-75.99404,Point,Tangier,23440,1,"37.847652,-75.99404",VA,-5
41.493381,-75.54909,Point,Archbald,18403,1,"41.493381,-75.54909",PA,-5
39.851803,-75.5961,Point,Chadds Ford,19317,1,"39.851803,-75.5961",PA,-5
32.005255,-81.047711,Point,Savannah,31416,1,"32.005255,-81.047711",GA,-5
44.828685,-74.979811,Point,Raymondville,13678,1,"44.828685,-74.979811",NY,-5
41.201892,-78.56335,Point,Penfield,15849,1,"41.201892,-78.56335",PA,-5
40.785462,-73.84366,Point,College Point,11356,1,"40.785462,-73.84366",NY,-5
24.859832,-168.021815,Point,Honolulu,96841,0,"24.859832,-168.021815",HI,-10
47.432251,-121.803388,Point,Bellevue,98015,1,"47.432251,-121.803388",WA,-8
47.653568,-117.431742,Point,Spokane,99219,1,"47.653568,-117.431742",WA,-8
36.198652,-112.51013,Point,Supai,86435,0,"36.198652,-112.51013",AZ,-7
36.387967,-106.23407,Point,El Rito,87530,1,"36.387967,-106.23407",NM,-7
38.90014,-77.047899,Point,Washington,20052,1,"38.90014,-77.047899",DC,-5
38.69835,-77.57365,Point,Nokesville,20181,1,"38.69835,-77.57365",VA,-5
64.699839,-147.405134,Point,Fairbanks,99707,1,"64.699839,-147.405134",AK,-9
41.438531,-88.76933,Point,Wedron,60557,1,"41.438531,-88.76933",IL,-6
40.187914,-95.02142,Point,Graham,64455,1,"40.187914,-95.02142",MO,-6
29.499454,-98.57166,Point,San Antonio,78229,1,"29.499454,-98.57166",TX,-6
35.533384,-100.956013,Point,Pampa,79066,1,"35.533384,-100.956013",TX,-6
40.087835,-105.373507,Point,Boulder,80307,1,"40.087835,-105.373507",CO,-7
40.627711,-99.86334,Point,Elwood,68937,1,"40.627711,-99.86334",NE,-6
36.460576,-94.13334,Point,Pea Ridge,72751,1,"36.460576,-94.13334",AR,-6
35.572909,-97.29596,Point,Jones,73049,1,"35.572909,-97.29596",OK,-6
48.974293,-116.1865,Point,Eastport,83826,1,"48.974293,-116.1865",ID,-8
38.070706,-111.97354,Point,Antimony,84712,1,"38.070706,-111.97354",UT,-7
33.479868,-111.6935,Point,Mesa,85215,0,"33.479868,-111.6935",AZ,-7
45.486308,-106.33169,Point,Ashland,59003,1,"45.486308,-106.33169",MT,-7
45.659738,-111.88987,Point,Pony,59747,1,"45.659738,-111.88987",MT,-7
45.005902,-93.105869,Point,Saint Paul,55171,1,"45.005902,-93.105869",MN,-6
44.805487,-93.766524,Point,Young America,55560,1,"44.805487,-93.766524",MN,-6
48.634961,-96.92156,Point,Kennedy,56733,1,"48.634961,-96.92156",MN,-6
44.578302,-97.18354,Point,Lake Norden,57248,1,"44.578302,-97.18354",SD,-6
46.167324,-96.98251,Point,Mantador,58058,1,"46.167324,-96.98251",ND,-6
42.168307,-93.39718,Point,McCallsburg,50154,1,"42.168307,-93.39718",IA,-6
43.148134,-92.88759,Point,Rudd,50471,1,"43.148134,-92.88759",IA,-6
37.373384,-83.15186,Point,Ary,41712,1,"37.373384,-83.15186",KY,-5
37.279297,-83.3187,Point,Yerkes,41778,1,"37.279297,-83.3187",KY,-5
37.273726,-86.27499,Point,Sweeden,42285,1,"37.273726,-86.27499",KY,-6
26.582185,-81.95528,Point,Cape Coral,33904,1,"26.582185,-81.95528",FL,-5
31.043454,-85.87941,Point,Geneva,36340,1,"31.043454,-85.87941000000001",AL,-6
39.166759,-84.53822,Point,Cincinnati,45234,1,"39.166759,-84.53822",OH,-5
39.65828,-81.470771,Point,Dexter City,45757,1,"39.65828,-81.470771",OH,-5
38.591735,-85.53195,Point,Nabb,47147,1,"38.591735,-85.53195",IN,-5
